call_id,utterance_id,speaker,text,stime,etime,duration
137ccf2a-5b72-447c-a94c-7f3683ac4671,1,Customer,"I'm doing okay, thanks. What is this about?",8.0,12.0,4.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,2,Agent,"I'm reaching out regarding your account with Pacific Lending. To proceed, could you please verify your date of birth?",11.0,23.0,12.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,3,Customer,"Sure, it's January 15, 1985.",22.0,26.0,4.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,4,Agent,Thank you for that information. Could you also confirm your current address please?,25.0,33.0,8.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,5,Customer,"Yes, it's 123 Maple Street, Springfield.",32.0,37.0,5.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,6,Agent,I appreciate your cooperation. I see a balance of $250 on your account. How would you prefer to settle this today?,36.0,48.0,12.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,7,Customer,I can make a payment of $100 right now.,49.0,54.0,5.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,8,Agent,Great! I can guide you through the payment process. Do you have your card details handy?,53.0,59.0,6.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,9,Customer,"Yes, I have it. What's next?",60.0,63.0,3.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,10,Agent,"Please provide the card number, and I’ll assist you with the transaction.",62.0,70.0,8.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,11,Customer,It's 4123-4567-8910-1111.,71.0,75.0,4.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,12,Agent,Thank you! Let me process that payment for you now.,74.0,80.0,6.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,13,Customer,Thanks for your help!,81.0,84.0,3.0
137ccf2a-5b72-447c-a94c-7f3683ac4671,14,Agent,You're welcome! Have a great day!,83.0,87.0,4.0
171ab2df-da45-49bc-9a7f-e2b0978c6972,0,Agent,"Hello, this is Lisa from XYZ Collections. How are you today?",0.0,8.0,8.0
171ab2df-da45-49bc-9a7f-e2b0978c6972,1,Customer,"I'm fine, but why are you calling me?",8.5,11.0,2.5
171ab2df-da45-49bc-9a7f-e2b0978c6972,2,Agent,I'm reaching out regarding your outstanding balance with XYZ Bank. We need to discuss your account.,10.0,20.0,10.0
171ab2df-da45-49bc-9a7f-e2b0978c6972,3,Customer,I don’t want to talk about it. Please put me on your do not call list.,21.0,25.0,4.0
171ab2df-da45-49bc-9a7f-e2b0978c6972,4,Agent,I completely understand. I apologize for the inconvenience. Let me ensure your number is marked as do not call.,24.0,34.0,10.0
171ab2df-da45-49bc-9a7f-e2b0978c6972,5,Customer,Thank you. I really don’t want any more calls.,35.0,39.0,4.0
171ab2df-da45-49bc-9a7f-e2b0978c6972,6,Agent,You're welcome. I've processed your request to be added to the do not call list.,40.0,49.0,9.0
179f40ff-742d-4703-94c4-430f631e3f83,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,7.0,7.0
179f40ff-742d-4703-94c4-430f631e3f83,1,Customer,"I'm doing alright, thanks. What's this about?",7.5,11.0,3.5
179f40ff-742d-4703-94c4-430f631e3f83,2,Agent,"I'm calling regarding your outstanding balance with City Credit. Before we discuss any details, can you please confirm your date of birth?",10.0,22.0,12.0
179f40ff-742d-4703-94c4-430f631e3f83,3,Customer,"Sure, it's January 15, 1990.",22.5,25.0,2.5
179f40ff-742d-4703-94c4-430f631e3f83,4,Agent,Thank you. Can you also confirm your current address for verification?,24.0,30.0,6.0
179f40ff-742d-4703-94c4-430f631e3f83,5,Customer,"Yes, I live at 123 Maple Street, Springfield.",29.0,34.0,5.0
179f40ff-742d-4703-94c4-430f631e3f83,6,Agent,"I appreciate that. Now, I can confirm you have an outstanding balance of $250. How would you like to proceed with the payment?",33.0,43.0,10.0
179f40ff-742d-4703-94c4-430f631e3f83,7,Customer,I can pay half of that amount today.,42.5,46.0,3.5
179f40ff-742d-4703-94c4-430f631e3f83,8,Agent,That's great. So you'll be paying $125 today? How would you like to make that payment?,45.0,54.0,9.0
179f40ff-742d-4703-94c4-430f631e3f83,9,Customer,I'll do it via credit card over the phone.,53.0,57.0,4.0
179f40ff-742d-4703-94c4-430f631e3f83,10,Agent,"Perfect! Please provide your card details, and I'll process the payment right away.",56.0,64.0,8.0
179f40ff-742d-4703-94c4-430f631e3f83,11,Customer,My card number is 4111 1234 5678 9010.,63.5,66.0,2.5
179f40ff-742d-4703-94c4-430f631e3f83,12,Agent,Thank you. I am processing that now. One moment please.,65.0,70.0,5.0
179f40ff-742d-4703-94c4-430f631e3f83,13,Customer,"Okay, I'm waiting.",69.0,71.0,2.0
179f40ff-742d-4703-94c4-430f631e3f83,14,Agent,Your payment has been successfully processed. Thank you for your cooperation today!,70.0,78.0,8.0
19169ec6-213f-48e9-8ec2-c24ee2e6eb20,0,Agent,"Hello, this is Mark calling from XYZ Collections. Am I speaking with Sarah?",0.0,7.0,7.0
19169ec6-213f-48e9-8ec2-c24ee2e6eb20,1,Customer,"No, this is not Sarah. You must have the wrong number.",8.5,12.0,3.5
19169ec6-213f-48e9-8ec2-c24ee2e6eb20,2,Agent,I apologize for the mix-up. I was contacting Sarah about an outstanding balance with XYZ Bank.,11.0,20.0,9.0
19169ec6-213f-48e9-8ec2-c24ee2e6eb20,3,Customer,I really don’t know a Sarah. Are you sure you dialed correctly?,19.0,25.0,6.0
19169ec6-213f-48e9-8ec2-c24ee2e6eb20,4,Agent,Let me double-check that. Could I confirm the number I dialed is 555-1234?,24.0,30.0,6.0
19169ec6-213f-48e9-8ec2-c24ee2e6eb20,5,Customer,"Yes, that's my number, but I assure you I'm not Sarah.",29.0,35.0,6.0
19169ec6-213f-48e9-8ec2-c24ee2e6eb20,6,Agent,Thank you for clarifying that. I will update our records to ensure this number is removed.,34.0,42.0,8.0
19169ec6-213f-48e9-8ec2-c24ee2e6eb20,7,Customer,I appreciate that. Thank you for your help.,41.0,46.0,5.0
19169ec6-213f-48e9-8ec2-c24ee2e6eb20,8,Agent,You're welcome! Have a great day!,47.0,52.0,5.0
1937fe41-0ba0-4276-b5cb-50524b28080a,0,Agent,"Hello, is this Mr. Johnson? This is Lisa from XYZ Collections. How are you today?",0.0,8.0,8.0
1937fe41-0ba0-4276-b5cb-50524b28080a,1,Customer,"Hi Lisa, yes this is Mr. Johnson. I'm doing okay, thanks.",8.5,12.0,3.5
1937fe41-0ba0-4276-b5cb-50524b28080a,2,Agent,I’m glad to hear that! I'm calling regarding your outstanding balance with XYZ Credit. Can you confirm your address for me?,11.0,21.0,10.0
1937fe41-0ba0-4276-b5cb-50524b28080a,3,Customer,"Sure, it's 123 Elm Street.",20.0,24.0,4.0
1937fe41-0ba0-4276-b5cb-50524b28080a,4,Agent,Thank you. I see you have a balance of $350. Would you like to discuss payment options?,23.0,32.0,9.0
1937fe41-0ba0-4276-b5cb-50524b28080a,5,Customer,I didn't expect that. Can you give me more details about the charges?,31.0,36.0,5.0
1937fe41-0ba0-4276-b5cb-50524b28080a,6,Agent,Of course! This balance is from your last statement dated July 15th. We can discuss how to settle this today.,35.0,45.0,10.0
1937fe41-0ba0-4276-b5cb-50524b28080a,7,Customer,I need some time to think about it. Can I call back later?,44.0,48.0,4.0
1937fe41-0ba0-4276-b5cb-50524b28080a,8,Agent,"Sure, I understand. Just to let you know, you can pay online or through our automated system anytime.",47.0,58.0,11.0
1937fe41-0ba0-4276-b5cb-50524b28080a,9,Customer,"Alright, I’ll look into that. Thanks for the information.",57.0,62.0,5.0
1937fe41-0ba0-4276-b5cb-50524b28080a,10,Agent,"You’re welcome, Mr. Johnson. If you have any further questions, feel free to reach out.",61.0,70.0,9.0
1937fe41-0ba0-4276-b5cb-50524b28080a,11,Customer,"I appreciate it, Lisa. Talk to you later.",69.0,74.0,5.0
1937fe41-0ba0-4276-b5cb-50524b28080a,12,Agent,"Goodbye, take care!",73.0,76.0,3.0
1f20a811-7d15-4fc0-b718-effedcc09c13,0,Agent,"Hello, is this Mr. Johnson?",0.0,5.0,5.0
1f20a811-7d15-4fc0-b718-effedcc09c13,1,Customer,"Yes, this is he. Who is this?",6.0,10.0,4.0
1f20a811-7d15-4fc0-b718-effedcc09c13,2,Agent,My name is Sarah from XYZ Collections. How are you today?,9.0,15.0,6.0
1f20a811-7d15-4fc0-b718-effedcc09c13,3,Customer,"I'm doing fine, thank you. What's this about?",16.0,20.0,4.0
1f20a811-7d15-4fc0-b718-effedcc09c13,4,Agent,"I’m calling regarding an outstanding balance on your account. Before we proceed, can you please verify your date of birth for security?",19.0,30.0,11.0
1f20a811-7d15-4fc0-b718-effedcc09c13,5,Customer,"Sure, it’s July 5, 1985.",31.0,35.0,4.0
1f20a811-7d15-4fc0-b718-effedcc09c13,6,Agent,Thank you for that information. Can you also confirm your current address?,34.0,40.0,6.0
1f20a811-7d15-4fc0-b718-effedcc09c13,7,Customer,"I live at 123 Elm Street, Springfield.",41.0,45.0,4.0
1f20a811-7d15-4fc0-b718-effedcc09c13,8,Agent,"Thank you, Mr. Johnson. I can confirm your account with a balance of $250. How would you like to handle this today?",44.0,55.0,11.0
1f20a811-7d15-4fc0-b718-effedcc09c13,9,Customer,I can pay $100 right now and the rest later.,56.0,60.0,4.0
1f20a811-7d15-4fc0-b718-effedcc09c13,10,Agent,That sounds good. I can set up a payment plan for the remaining balance. Would you prefer to pay with a card or bank transfer?,60.0,70.0,10.0
1f20a811-7d15-4fc0-b718-effedcc09c13,11,Customer,I'll use my credit card.,71.0,75.0,4.0
1f20a811-7d15-4fc0-b718-effedcc09c13,12,Agent,Great! I’ll guide you through the payment process now. Thank you for your cooperation.,74.0,82.0,8.0
1f20a811-7d15-4fc0-b718-effedcc09c13,13,Customer,Thank you for your help.,83.0,85.0,2.0
1f2c0aff-01cc-4a8e-926a-227527f67356,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,7.0,7.0
1f2c0aff-01cc-4a8e-926a-227527f67356,1,Customer,"I'm fine, but I prefer not to discuss anything regarding debts.",7.5,12.0,4.5
1f2c0aff-01cc-4a8e-926a-227527f67356,2,Agent,I understand your concerns. I'm calling about your overdue balance with our company.,11.0,19.0,8.0
1f2c0aff-01cc-4a8e-926a-227527f67356,3,Customer,I've already requested to have my number added to the do not call list.,18.0,24.0,6.0
1f2c0aff-01cc-4a8e-926a-227527f67356,4,Agent,I apologize for the inconvenience. Let me check and ensure your number is marked.,23.0,32.0,9.0
1f2c0aff-01cc-4a8e-926a-227527f67356,5,Customer,I just want to be left alone. Please make sure it’s done.,31.0,36.0,5.0
1f2c0aff-01cc-4a8e-926a-227527f67356,6,Agent,"Absolutely, I’ll make sure it's processed right away.",35.0,40.0,5.0
1f2c0aff-01cc-4a8e-926a-227527f67356,7,Customer,Thank you. I really don’t want to receive calls anymore.,39.0,44.0,5.0
1f2c0aff-01cc-4a8e-926a-227527f67356,8,Agent,"You're welcome, and I have confirmed your number is now on the do not call list.",43.0,52.0,9.0
20690906-b8d4-40c5-8474-9127c47b1299,0,Agent,"Hello, this is Lisa from XYZ Collections. How are you today?",0.0,7.0,7.0
20690906-b8d4-40c5-8474-9127c47b1299,1,Customer,How the hell do you think I am? It's not like I wanted this call!,6.5,12.0,5.5
20690906-b8d4-40c5-8474-9127c47b1299,2,Agent,"I understand this can be frustrating. Before we proceed, can you please verify your date of birth?",10.0,18.0,8.0
20690906-b8d4-40c5-8474-9127c47b1299,3,Customer,Why the f*** do I need to tell you that? You should already know!,17.0,23.0,6.0
20690906-b8d4-40c5-8474-9127c47b1299,4,Agent,"I completely understand your concern, but I need to verify your information for security purposes. Could you please provide your address?",22.0,31.0,9.0
20690906-b8d4-40c5-8474-9127c47b1299,5,Customer,"Ugh, fine! It's 123 Main Street, you happy now?",30.0,34.0,4.0
20690906-b8d4-40c5-8474-9127c47b1299,6,Agent,"Thank you for confirming that. Now, I see you have an outstanding balance of $500. How would you like to address this?",33.0,42.0,9.0
20690906-b8d4-40c5-8474-9127c47b1299,7,Customer,I don’t give a damn! I won’t pay a cent until I get my money back!,41.0,47.0,6.0
20690906-b8d4-40c5-8474-9127c47b1299,8,Agent,"I understand you may feel that way. However, I recommend discussing options available to you. Would you like to hear them?",46.0,55.0,9.0
20690906-b8d4-40c5-8474-9127c47b1299,9,Customer,Options? What options? To get screwed more? You guys are the worst!,54.0,60.0,6.0
20690906-b8d4-40c5-8474-9127c47b1299,10,Agent,"I assure you, our goal is to help you resolve this. I can set up a payment plan if that's something you’d be interested in.",59.0,66.0,7.0
20690906-b8d4-40c5-8474-9127c47b1299,11,Customer,"Whatever. Just tell me what you got, but I'm not promising anything!",65.0,71.0,6.0
20690906-b8d4-40c5-8474-9127c47b1299,12,Agent,Of course. We can start with a monthly installment plan. Would $100 a month work for you?,70.0,77.0,7.0
20690906-b8d4-40c5-8474-9127c47b1299,13,Customer,"Fine, just send me the details, and I might consider it!",76.0,80.0,4.0
20690906-b8d4-40c5-8474-9127c47b1299,14,Agent,Great! I’ll send you the details right away. Thank you for your time today.,79.0,84.0,5.0
214c92cc-3141-404d-8224-c1b05acc345c,0,Agent,"Hi there, this is Dave from XYZ Collections. How's it going?",0.0,6.0,6.0
214c92cc-3141-404d-8224-c1b05acc345c,1,Customer,"I'm doing well, thank you. How can I help you?",7.0,11.0,4.0
214c92cc-3141-404d-8224-c1b05acc345c,2,Agent,"I'm calling about your overdue balance with Universal Credit. First, can you verify your date of birth?",10.0,21.0,11.0
214c92cc-3141-404d-8224-c1b05acc345c,3,Customer,"Sure, it's April 15, 1990.",21.0,24.0,3.0
214c92cc-3141-404d-8224-c1b05acc345c,4,Agent,"Alright, that's fine. Now, let me check your account... Oh great, you've got a balance of two thousand dollars. How the hell are you planning to pay this?",23.0,38.0,15.0
214c92cc-3141-404d-8224-c1b05acc345c,5,Customer,I would like to set up a payment plan if possible.,37.0,41.0,4.0
214c92cc-3141-404d-8224-c1b05acc345c,6,Agent,A payment plan? Seriously? You expect me to just let you slide? Do you have any idea how much we deal with this crap?,40.0,54.0,14.0
214c92cc-3141-404d-8224-c1b05acc345c,7,Customer,"I understand you're frustrated, but I'm trying to find a solution here.",53.0,58.0,5.0
214c92cc-3141-404d-8224-c1b05acc345c,8,Agent,"Look, it's not my problem that you can't manage your finances. You need to get your act together. What's your address so I can send the collections team?",57.0,72.0,15.0
214c92cc-3141-404d-8224-c1b05acc345c,9,Customer,"It's 123 Maple Street, Springfield.",71.0,75.0,4.0
214c92cc-3141-404d-8224-c1b05acc345c,10,Agent,Great. Just great. You really think that's going to help you? You've got a lot to learn. Pay up or face the consequences.,74.0,89.0,15.0
214c92cc-3141-404d-8224-c1b05acc345c,11,Customer,"I will do my best to resolve this, but I need your cooperation.",88.0,92.0,4.0
214c92cc-3141-404d-8224-c1b05acc345c,12,Agent,Cooperation? You should have thought about that before racking up debt. You better figure it out or else!,91.0,104.0,13.0
214c92cc-3141-404d-8224-c1b05acc345c,13,Customer,I will handle it. Thank you for your time.,103.0,107.0,4.0
214c92cc-3141-404d-8224-c1b05acc345c,14,Agent,"Yeah, sure. Good luck with that. Whatever!",106.0,113.0,7.0
216fd3c8-1a80-484d-8792-464771794d9e,0,Agent,"Hello, this is Claire from XYZ Collections. How are you today?",0.0,7.0,7.0
216fd3c8-1a80-484d-8792-464771794d9e,1,Customer,What the hell do you want? I'm busy!,7.5,10.0,2.5
216fd3c8-1a80-484d-8792-464771794d9e,2,Agent,"I understand you're busy, but I'm calling regarding your outstanding balance. Can you please verify your date of birth so we can proceed?",10.0,20.0,10.0
216fd3c8-1a80-484d-8792-464771794d9e,3,Customer,Why the f*** do you need that? Just tell me what I owe!,19.0,23.0,4.0
216fd3c8-1a80-484d-8792-464771794d9e,4,Agent,"I can certainly help you with that, but I need to confirm your identity first. Can you please provide your date of birth?",22.0,32.0,10.0
216fd3c8-1a80-484d-8792-464771794d9e,5,Customer,"Fine! It's January 15, 1990. Now can we get on with it?",31.0,35.0,4.0
216fd3c8-1a80-484d-8792-464771794d9e,6,Agent,Thank you for confirming. You currently have a balance of $750. How would you like to handle that today?,34.0,44.0,10.0
216fd3c8-1a80-484d-8792-464771794d9e,7,Customer,I’m not paying a dime! You can shove that balance up your ass!,43.0,48.0,5.0
216fd3c8-1a80-484d-8792-464771794d9e,8,Agent,"I understand you may feel frustrated, but it’s important we discuss your options. Can I explain a payment plan that might work for you?",47.0,57.0,10.0
216fd3c8-1a80-484d-8792-464771794d9e,9,Customer,Payment plan? Are you kidding me? Just f*** off already!,56.0,60.0,4.0
216fd3c8-1a80-484d-8792-464771794d9e,10,Agent,"I appreciate your feedback. My goal is to assist you. If we can come to an agreement, it would help resolve this matter.",59.0,68.0,9.0
216fd3c8-1a80-484d-8792-464771794d9e,11,Customer,You think I care? Just get lost!,67.0,70.0,3.0
216fd3c8-1a80-484d-8792-464771794d9e,12,Agent,"I hear you. If you change your mind, feel free to reach out to us. Thank you for your time today.",69.0,78.0,9.0
216fd3c8-1a80-484d-8792-464771794d9e,13,Customer,Whatever! Bye!,77.0,80.0,3.0
216fd3c8-1a80-484d-8792-464771794d9e,14,Agent,"Goodbye, and take care.",79.0,83.0,4.0
229439eb-043f-4267-b327-88838b642233,0,Agent,"Hello, this is Karen from XYZ Collections. How are you today?",0.0,8.0,8.0
229439eb-043f-4267-b327-88838b642233,1,Customer,"Hi Karen, I'm doing well, thank you. What’s this about?",8.5,13.0,4.5
229439eb-043f-4267-b327-88838b642233,2,Agent,"I’m reaching out regarding your account with City Finance. To ensure your privacy, could you please confirm your date of birth?",12.0,23.0,11.0
229439eb-043f-4267-b327-88838b642233,3,Customer,"Sure, it's July 15th, 1985.",22.5,25.0,2.5
229439eb-043f-4267-b327-88838b642233,4,Agent,Thank you for that information. Can you also verify your current address?,24.0,30.0,6.0
229439eb-043f-4267-b327-88838b642233,5,Customer,"Yes, it's 123 Elm Street, Springfield.",29.5,33.0,3.5
229439eb-043f-4267-b327-88838b642233,6,Agent,"Great, thank you for confirming your identity. You currently have an outstanding balance of $250. How would you like to proceed with the payment?",32.0,45.0,13.0
229439eb-043f-4267-b327-88838b642233,7,Customer,I can pay $100 today and the rest next week.,44.0,49.0,5.0
229439eb-043f-4267-b327-88838b642233,8,Agent,That sounds good. Can I take your payment method for the $100?,48.5,54.0,5.5
229439eb-043f-4267-b327-88838b642233,9,Customer,I’ll use my credit card.,53.0,56.0,3.0
229439eb-043f-4267-b327-88838b642233,10,Agent,Perfect! Please provide your card number.,55.0,60.0,5.0
229439eb-043f-4267-b327-88838b642233,11,Customer,It's 4111 1111 1111 1111.,59.0,62.0,3.0
229439eb-043f-4267-b327-88838b642233,12,Agent,Thank you! Your payment has been processed. You will receive a confirmation via email.,61.0,70.0,9.0
229439eb-043f-4267-b327-88838b642233,13,Customer,"Thank you, Karen. Have a great day!",69.0,73.0,4.0
229439eb-043f-4267-b327-88838b642233,14,Agent,You're welcome! Take care!,72.5,76.0,3.5
22dd8271-02f8-46bf-bd4e-28c0692b57d1,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,7.0,7.0
22dd8271-02f8-46bf-bd4e-28c0692b57d1,1,Customer,"I’m doing okay, thanks. What’s this about?",8.0,12.0,4.0
